电影名,年份,评分,影评数,当前影评
心灵奇旅 Soul,2020,8.9,3878," 去年隆冬1月，是重影反法西斯电影《美丽人生》的致郁+治愈之旅；今年的类似时间，是《心灵奇旅》的……呃……复杂心情吧。宇宙、地球、人生、皮克斯，这是一位兄长向我推荐《心灵奇旅》电影时提到的四个关键词。若干天以前，也曾在电梯间见过此片的宣传海报，出自《寻梦环游记》的原班制作团队，有过一闪念想看的冲动，但就在电梯门关闭的一刹那便瞬间消失了。最近的生活，因为一些人，一些事，有如破碎的镜面，被打得稀碎还反射着丑陋的倒影，心情烦躁至极，戾气就像下水道里散发的甲烷气体，或许某个火花擦过的契机，就能瞬时燃爆……昨日经人再次经人提及，索性定了票，没有少爷们，没有家属，没有朋辈，只有我自己，静静的101分钟，或许是希望情绪能自发找到出口吧。这里没有大张大驰的剧情，走的是温馨风。比较喜欢看电影的前半段，尤其是电影名称大标题SOUL打在屏幕前的引子：喜欢爵士乐的主人公、面包与理想之间的撕扯，尤其是往生宇宙里灵魂阶梯上排着长队等待化作流萤的死魂灵们，一眼望不到边……黑暗的宇宙和灰白色星辰，确实让人心头一紧。在平行的未知空间里，要撕裂的灵魂去完成渡化使命，高纳Gardener（园丁）这个名字似有深意，他对22的意义到底何在？特蕾莎修女不行、荣格不行、拳王阿里不行……排号上亿名之后的小灵魂都被成功激发了灵性，为什么排在第22位的灵魂却始终顽固不化？每个人不过也是如此，在22的身上，或许可以折射出每个人身上或多或少的影子。还有它反复穿越的牛皮纸盒，上面赫然写着：“it’s just a box”。每一次时空隧道般的穿梭，都是在完成从“盒中魂”到“套中人”的转换。一片黑色的沙海里，太多因为执念而困扰的人，变成了失去灵魂的躯壳，但是粉色如梦幻般的卡通大船，并不会漫无目的地“发现并解救”他们中的每一个人。是高纳渡化了22吗？还是22最终自渡了？作为灵魂的引路人，高纳合适，但却也不合适。最终，电影落幕了，因为疫情原因，影院里悉数可数的其他6人皆已散去。我因为出票员的一句半戏谑半认真的温馨提示，一直看着字幕无聊地滚动，等待着最后的彩蛋。终于，统计死魂灵的计数员Daisy（日之目）出现了，伸着食指撂下一句冷冷的话：电影结束了，回家吧。（It’s the end of the film, GO HOME!）我竟默默会心笑了。不过电影而已，生活，始终还是生活。热闹终有散场时，现实生活不是虚拟世界，欺骗不了自己，也根本毫无意义。整部电影，居然最喜欢开头的引子和结尾的彩蛋……几近两个小时，又品了一段寂寞……末尾，想用女黑人灵魂乐手的大鱼故事作为这段观影经历的收束吧，看到这个情节时，脑子里的第一反应是：“只缘身在此山中”。或许，El Orfanato，Los Otros或者Silent Hill更适合这个萧索又多难的冬季。He swims up to his older fish and says, “I’m trying to find this thing they call the ocean.”“The ocean?”says the older fish,”that’s what you’re in right now.”“This?”says the young fish,”This is water. What I want is the ocean.”梦醒了，就回到现实中来，一起创造一些不同吧。另外，等疫情结束了，一起约起组团看电影呗。"
心灵奇旅 Soul,2020,8.9,3878,它真的很好，值得五星。而且并不是很多人说的鸡汤，鸡汤是告诉你追寻梦想实现之后就会快乐，激励你去追寻梦想。而这部电影恰恰在说，当我们实现了我们曾经以为实现了会无比快乐的梦想之后，也许并没有想象中那么激动，这种空虚或者平淡感才是常有的。所以人生也许并不需要特别的意义，不需要把目标当作执念，活着的每一个小的”spark”出现的时候，我们有所感受那就够了。细细想来其实揭示了很残酷的现实啊，没有实现梦想的时候把梦想当执念，实现了梦想都没有那么快乐，所以要怎么活着？就是抛了个现实问题给你思考啊，哪里鸡汤了。说鸡汤的就是没往深了想，也没参透这个电影的终极立意吧。至于电影本身，我觉得前半段有一点点平算是一点缺点，其他真的相比较之下确实满分了
心灵奇旅 Soul,2020,8.9,3878,        感谢这部影片带我们在这躺心灵旅程中探寻生命的意义，从出生到死亡，我们匆匆忙忙，往往忘了自己的目标和初心，反而在别人的人生中我们才更清楚的看到平凡生活中的那些幸福瞬间。可是我们要过的是自己的人生啊，所以不妨停下脚步细细品味，活在当下，珍惜生命的每一刻。       故事中的两个主人公一个不想活，一个不想死。正是在这两种极端的人生阶段中不同态度的相互碰撞，让我们看到了对生命不同的思考。       对于平凡的人来说，不用去羡慕他人光鲜亮丽的生活，我们在地球上遇到的每片树叶，每一颗糖果，每一段音乐，都是令人愉悦的美好存在。虽然随着年龄的增长我们会有更大的眼界更高的目标和更好的追求，但是永远不要忘了感恩已经得到的和拥有的，学会珍惜永远比学会追赶要更难能可贵。       记得了不起的盖茨比里面的一句话“这世上不是所有人都拥有你拥有的那些优势”。在我们不断成为更优秀的人类的过程中，我们也会遇到不那么优秀的别人和不那么优秀的自己，但是我们不能否认平凡人生的价值。只有珍惜当下的每一刻，感恩活着的每一天，才能不留遗憾的过好这一生。
心灵奇旅 Soul,2020,8.9,3878,"这部电影给我最大的收获就是生活就是生活。

我爱生活，我爱的就是生活本身的样子。这部电影最成功的地方就在于你总能在其中一个人身上找到自己的影子，导演和编剧很大胆，他们并没有只是像过去的迪士尼动画一样只是歌颂人性美好的一面，它讲述了人性中存在的劣性，并且很自然的接受它们。

死亡，其实一直都是突然的，过去一年的新冠，让我懂得了生命的意义，并且让我学会了感恩生命，珍惜生活中的每一刻。因为你永远也不知道明天和意外哪个先到。

我也曾一直问自己，我存在的意义是什么，为什么我要活着，尤其是或者好麻烦啊，要吃饭要睡觉要学习要赶各种ddl，可是随着年龄的增长，我知道了其实活着的意义本身就是活着。这也正如电影中所表现的主题一样，二十二一直在想着自己的火花是什么，火花不是你的人生目标，而应该是每一个让你感慨活着真好的瞬间。

也许你的生活并不是那么顺心，但乱七八糟不正是生活的真谛吗？正是因为生活中充满了无数种未知的可能，我们才会想继续活下去呀！

所以，请好好的活下去，感恩生命，对每天的生活保持热情，珍惜身边的人，把每一刻都当成最后一刻去活。

Life Is Life.

"
心灵奇旅 Soul,2020,8.9,3878,"   “灵魂是压不死的，生活才会压垮你。”
  如果对生活产生了心灰意冷的情绪，那么就来看看这部超治愈的迪士尼动画电影吧，电影的画面镜头设计都非常的好看，甚至弹钢琴的手上的指纹都清晰可见，让人惊叹。
   故事讲的是人生一直都失败的男主角终于选上了乐队的钢琴手，就在男主欣喜若狂的认为自己的生活就要迎来改变的时候，踩到了下水道的阴井盖摔死了。
    但她并不屈服于自己的命运，他逃了出来遇到了22，我到现在还记得22所说的那句话：
  “你是我唯一见到人生过得如此失败，却还想要活着的人。”
   仔细思考了一下，在现实中很多非常悲惨的人，一直都在勇敢坚强的活下去，这是为什么呢？电影的主题和含义其实非常的简单，就是坦诚自己的心理，不管人生怎样好好的去享受人生的每一秒成功也是失败也罢，他们都是人生宝贵的经历，宝贵的财富。
    没看到22在第1次来到人间的时候，吃了一个披萨，感动的都要哭了嘛，所以啊珍惜人生的每一段时光去享受生活中的每一秒吧。"
心灵奇旅 Soul,2020,8.9,3878,这也是我2021年观看的第一部电影，也是看了木鱼水心的推荐过来看的，其实有点后悔，看片推的时候内容上已经被剧透了一部分，观影感受被打了折扣。说回影片，首先是技术和美工，不得不佩服皮克斯的技术水平，画面精致，动线流畅，特别讨巧的一点是里面的照片都是真人实拍，无意间搭了一个感受互通的桥梁，让故事的有了更多的真实感，加上皮克斯和迪士尼双强的动画功底，这是一部全年龄向的电影。其次就是迪士尼的小心思了，为啥这个电影的基调音乐是爵士呢，不是古典或者摇滚呢？我觉得这是个必然结果，一方面是为了服务剧情，另一方面我觉得是，为了让主角是一名黑人显得不是那么让人一眼看穿心思，毕竟爵士乐作为美国特产和非裔团体的标签，有了爵士乐，人们自然而然的会认为主角是黑人，这种“曲线救国”既机灵又无奈，今年奥斯卡改了评审标准之后，政治正确的路线是越来越明显了，迪厂自然是要费些心思了。说回剧情，这个电影的立意其实很有心，反套路的让主人公开场十多分钟“成盒”，然后双主角的设置不抢戏也很自然，从人物内心成长到外部环境冲突安排的清晰明了，可以说剧本是很硬的了，电影阐述了很多很多道理，但始终没有背离“人生的意义”，大胆去做自己觉得对的事情，不要担心别人会怎么看你，说服不了自己怎么去说服别人，这些话自然我作为一个社畜看的不痛不痒，但是主角在演出成功后的那天晚上回忆杀的时候，还是共情了，果然应了我的一个理念，现在讲大道理且能让人接受大道理的只有动画电影了。。。不过也有一点遗憾，为啥结尾一定要他复生呢，我理解受众群体有小朋友，但是一个人死了，然后又活了且活明白了，然后你再告诉他你可以继续生活，我觉得这样的生活太清晰了，要是我，我不知道我的热情能维持多久，在我看来，生活就是走错路，不停的走错路，像一颗大树一样，每个树叶都不相同，都是个故事，而不是像竹子一样充满确定才有意思。。最后一点，请以后尽量也引进原声版，特别是这种以音乐为主线的电影，那段中文说唱差点把我送走。。。。
心灵奇旅 Soul,2020,8.9,3878,影片讲述主人公乔伊，一次意外死亡落入了“死之彼岸”（就是一个类似于去世后要排队上天堂的地方。）乔伊在人间的梦想还没有实现，所以他拼命的逃脱，来到了“生之来处”（类似于塑造新生灵魂的地方）。之后机缘巧合下成了22号的灵魂导师。22号是一个不愿下凡的灵魂。接下来就是一个关于寻找生命的火花，人生真谛的故事。影片的主旨可以分为两个部分：1.发现自己灵魂的火花（火花-是人生中最纯粹的热爱）2.人生一世成为的伟大 影片给我的共鸣很深。或许是相似的人生经历，让我在主角身上看见了自己的影子。 1.关于梦想与热爱乔伊从小的梦想就是成为一位职业的爵士钢琴演奏家。而长大后的他，却是一位编外的中学老师。他的梦想不被他母亲看好，母亲认为只有稳定的职业，可以为未来提供一份理想的退休金的工作，才是正经的工作。乔伊没有放弃自己的梦想，依旧在默默努力着，寻找着实现梦想的机会。实现梦想很难，不被家人支持的梦想更难。这也是我人生的真实写照。在10岁那年，我看到了剧组在我小学校门口拍摄，幕后工作者们认真的模样深深触动了我，从那一刻起对电影的热爱深深的扎根在我的心中。很遗憾，和很多的家长一样，我家人也认为，除了公务员、老师、医生、和其他体制内的工作，此外的工作都不是正经工作...所以，打着为了我将来好找工作的名义，高考后家里给我填了一个我完全没有兴趣的专业...对于梦想—该怎么放下..影片中乔伊一直为梦想坚持着、不甘心、不放下。这也是多少追梦人的真实写照。我们细心呵护着梦想，用心的等待梦想开花结果，期待站在自己梦寐以求地方。乔伊是幸运的，因为他的努力得到了回报。他得到了演出机会，演出自己喜欢的爵士乐的。而我浑浑噩噩的读完了本科4年。这4年里，面对着自己不感兴趣的事情苦苦挣扎。之后，研究生申请想转专业，因为没有电影专业的学术背景一次次被拒。只好海硕同专业，以为人生要要一路抹黑到底了。。。 2.热爱生活的每一个瞬间-接受自己的平凡在影片的中后段，乔伊和22号不小心掉落了人间，并且22号的灵魂阴差阳错的注入了乔伊的身体。22号也因为这次意外体验到了人间的美好。22号第一次品尝到了有味道的食物，披萨，热狗，甜甜圈。。。22号眼中的世界变了。迎面吹来的徐徐微风，枯黄的叶子随风飘落，抬头就是湛蓝的天空。这些平凡人世间的一切，其实是多么的美好。即时毫无意义的生活瞬间，也同样是生命的价值生活中我也曾像乔伊一样，认为追求实现自己想要达成的目标。但是或许某一天实现了，生活就失去了意义了。其实不是的，生活应该是要享受当下。即使偏离轨道，沿途的风景依旧美丽。 影片最后也表明了22号不愿下凡的原因：过去的导师一直在责备22号。“你是个失败者”“你就是个平庸的人”“你永远也做不好”一味的追求成功不应该是人生的全部。人无完人，也没办法把每件事都做好。世界还是以大部分的平凡人构成的，站在金字塔顶峰的人是少数的。平凡人生也有平凡人生的意义。接受自己的平凡，享受生活的每一瞬间，也是这部影片想要传达给观众的人生真谛。影片也是以一个圆满的结局落幕。乔伊带着对人生全新的见解，回归了自己人生的轨道。22号也重新审视了人生的意义，人生也能一事无成的伟大！最后，下凡啦！而关于我的故事是，2020年下半年，放不下梦想的我一边赶due，一边现学软件整出了一份作品集。3天前我收到了我喜欢学校电影专业的offer啦！ 关于你的故事还在继续… 愿每一个人都能找到那份属于自己的人生真谛… 
心灵奇旅 Soul,2020,8.9,3878,"看心灵奇旅是同事推荐说很治愈，正好李松蔚写了一篇影评，看完电影之后又看了几篇影评，有说让自己豁然开朗的，也有说鸡汤味太浓的。每个人都有自己的看法挺正常，我也说来说两句。
三十五岁之后，我一直在问自己活着是为了啥，看了一些书，还是很迷茫。最近做了两个假设，一是如果我马上就死了会怎么样，二是如果我买彩票中1个亿会怎么样。想了半天，好像自己死了父母会很伤心，但他们的生活还要继续，有了1个亿我也不会离婚，因为5000万不够我花天酒地一辈子。所以好像这辈子也就这样了，不温不火，浑浑噩噩。
G拥有梦想，22觉得人生没有意义，先哲的灵魂没有让他渴望生活。G觉得22在浪费名额，就像我觉得自己在浪费粮食一样。22是如何发现生活的真谛有待研究，也许好好活一遍就可以吧。G发现梦想实现后人生并没有不同，和我们考上好大学，找到好工作之后一样一样的。人生或许就是这样，是一场没有终点的长跑，可以停下慢慢走，也可以不断的破纪录，到底是为了啥，我还是不知道。
看过一个报告，人觉得自己过得好不好主要是和别人比较得出的结论，一直和父母作比较，二是和同学作比较，网络发达后还会和网红做比较。所以长跑的时候，尽管周围全是人，但不要去看别人，找到自己跑的节奏，就会跑得舒服一点。
"
心灵奇旅 Soul,2020,8.9,3878,"互联网科技时代飞速发展，网络生活已经成为了一种习惯，也给许许多多的人带来了的机遇，所以在网络上一定要好好学习。很多人都遇见过这样的问题，在进行到要提取的时候就会遇到一直以各种理由拒绝。为大家总结了他们所找的理由特征：系统升级维护数据未回传等借口。切记要用对方法，就能解决难题。遇到此类情况千万不要抱着侥幸的心理，必须有悬崖勒马为时不晚的心态，生活中遇到的问题是困难,也是经历,是我们成长的经历,所以遇到问题不要轻易放弃,要坚持找寻办法解决问题,"
心灵奇旅 Soul,2020,8.9,3878,"管他什么梦想不梦想的，一个人最大的意义就是享受普通而又平凡的生活。乔伊想尽一切要回到那个有机会演奏爵士乐的晚上，可当他失去了二十二，成功演出了之后，他却发现一切看起来也没有什么不同。二十二在 the Great Before的世界里一直寻找着可以填满他地球通行证的最后一项才能，可最后才发现这一个格子里面缺的只是一个感受身边世界的能力。

———————————————————————

我又想了一下，导演在设计乔伊终于演奏了一首爵士乐的时候，突出的点是，乔伊没有发现这个他期待已久的时刻有多么不一样。如果想自己的经历的话好像也常有这样的感受，可是一但过了一段时间再去审视的时候，我会发现有些时刻好像是我人生中大大小小的转折点，只是我在经历的时候，并没有什么很大的情绪起伏，没有很注意到罢了。所以说啊，其实这些梦想实现的时刻还是相对来说意义非凡的，乔伊即便每晚演奏相同的爵士乐也总是比在学校教丝毫不喜欢音乐的学生好的。"
心灵奇旅 Soul,2020,8.9,3878,这部影片风格充满了童心，如果放在以前的话，我肯定会觉得这就是我喜欢的电影，但是，当我看过了无数这种类型的电影之后，对于这样的结局也是能够预料到的，但不可否认，这个电影也带给了我人生的思考，我来到这个世界的目的是什么？我能有什么价值呢？我的梦想又是什么？实现了梦想才是我的人生意义吗？这部影片有思想启蒙的作用，对于还在成长的孩纸，和正处于迷茫阶段的年轻人，亦或者对生命无望的人来说，都是很好的补药。
心灵奇旅 Soul,2020,8.9,3878,"
1.今天，终于看完了这部电影。（6号看的，直至8号才看完😂😂）
2.主角Joe，热爱爵士乐。当他将要收获一份与知名爵士乐手演奏的机会时，他不幸的掉入下水道而死去。因此，他也进入到了所谓的“The Great beyond”（即人死后的归处），但是由于他的抗拒，而不小心掉入了“The Great Before（生命的起点）”，因此他也结识了可爱的“22”。在“The Great Before”每一个灵魂要找到属于自己的火花，从而获得一张通往地球的通行证，开启新的人生。“22”在“The Great Before”待了上千年，一直未找到或是抗拒找到属于自己的火花，因此从未去过地球。“22”一开始只是好心的帮助Joe回到地球，但却意外的找寻到了属于自己的火花。
3.我觉得最有趣的是电影中的“Hall of everything”,在这里你可以尝试地球上所存在的一切事物，以此来找寻到属于自己的火花。而有一些灵魂则会接受到一些导师的指导，这些导师都是在地球上某一领域有所成就的人。
4.电影中还存在一个处于现实世界和灵魂世界的一个特殊空间，这个空间有现实世界的人享受一件事物极其投入而仿佛置身于另一个世界的人们，这些人是享受生活的人；还有一些被现实事物所困，执着于某一事物，以致于走不出自己心灵的灵魂，在这个空间被阴霾笼罩，似怪物一般行尸走肉。5.生活中，每个人都有属于自己的火花，有的人是阅读、有的人是音乐、有的人是旅行等等，总有一件事能让我们在忙碌的生活中挤出时间去沉迷其中，从而收获些许的快乐。"
心灵奇旅 Soul,2020,8.9,3878,"非常喜欢，引人思考，“火花”是什么，恐怕一千个人心里有一千个哈姆雷特，但对于生活热爱怕是相通的。
治愈、放松、思考，是电影给我的三个主题词。
灵魂乐园的蓝紫色配色，回归地球的暖色调，配色真的太治愈太舒服了！落叶🍂、针线、理发店、地铁的歌声、排风口、吃了一半的牛角包…一切在暖洋洋的橘调中显得特别温馨。可可爱爱圆滚滚的精灵在蓝紫色中有几分神秘，更多的是治愈。
音乐非常适合睡前来听，让累了一天的身心好好休息。
最重要的当然是对“火花”的思考。可能是毕生追求，可能是兴趣爱好，可能只是生活中常常被忽略的小确幸。热爱可抵岁月漫长～
“为这一天，我等了一辈子，我以为会有所不同。”
“鱼和海洋的故事”
“火花不是人生目标，当你想要生活的那一刻，火花就已经被点燃。”
“迷失和忘我的区别没那么大。当忘我的快乐成了一种执念，脱离了生活，人就成了迷失的灵魂。”
“灵魂不会被压死，压垮你的只会是生活。”
“我将珍惜每一分钟去活着！”"
心灵奇旅 Soul,2020,8.9,3878,🎬今天才抽空去影院看了这部电影，也算是让自己在人生以及情绪的低谷中，开始学着重新定义生命的意义。💡一点感想：如果说《寻梦环游记》让我们认识“死亡”《心灵奇旅》则是教我们学会“活着”。💧人生旅途长短并不由自己决定，而在这一路上，并非取得所谓辉煌的成就方才不虚此行。我们都在试图寻求所谓的意义，认为那一定是伟大的，一定是不同寻常且不凡的。🌊在我们只顾着追寻这片所谓的大海时，忽视眼前，忽略倾听…用每分每秒憧憬着宏伟的美好，却忘了生命的意义其实在于细微的每一秒钟，并不需去刻意找寻。🍕也许只是饥饿时吃到香喷喷的一大口披萨，又或是与朋友诉说谈笑，认真倾听的时候，与家人相互理解，拥抱彼此的瞬间。🍂还可以是走累了席地坐路边，抬头看天，手接落叶，闭上眼与它共同呼吸的此时此刻…生命的意义是我们经历过的以及还未经历的所有的体验，所有的情绪，所有的简单与复杂，所有的平凡与不凡…生命火花的点燃，靠的并非是某个目标，而是每时每刻认真生活的自己。💙
心灵奇旅 Soul,2020,8.9,3878,Soul真的是一剂温柔又有力的强心针，虽然都是平常经常会告诉自己的道理，但通过电影的视听体验真的会让平凡的道理更有情绪感染力，以下是看完电影想对自己说的一些话：• 在即将迈向下一个人生阶段的关口太担心自己不够好、没有做好准备比同龄人差一截，为没有找到自己的火花只追求安稳平和的生活而羞愧，但其实当拥有拥抱生活的一切的勇气时你就准备好了，对于生活的热情就点亮你的火花了。要好好照顾好你的内在小孩，不要让自己的执念让她成为迷失的灵魂，失去感受生活之美的能力，你的内在小孩自有天赋，要看到宇宙给你的礼物。• 结尾引用川的评价，给普通人的一记摸头，觉得是最合适不过了（btw在去看电影的路上正好在听Athena讲自己冥想的经历，看完电影之后受到正念部分的影响觉得新年是时候捡起冥想了，回家之后重新打开headspace做了简单的冥想就感觉轻松许多，好奇妙的啊在需要帮助的感觉宇宙真的来帮助我了。其实之前也有很多次在冥想之后被赋能，但总是很浮躁地在步入正轨之后就放弃冥想的习惯。所以To宇宙的神秘力量：对不起哦之前我有点太一意孤行了但今后我会努力常常停下来接受你给我的灵感的，不要忘记我哦
心灵奇旅 Soul,2020,8.9,3878,"其实仔细想想，每每让我感叹“活着真好啊”的时候，大多是都是因为今天阳光真好啊，湖面波光粼粼啊，微风徐徐啊，新鲜的空气啊，没见过的风景啊等等。高中的时候我疯狂地憧憬踏进大学的那一天我，其实真的那一天到来的时候并非我曾以为的自由的美好。很多类似的事情时时发生。《心灵奇旅》仅仅提醒我这一件小事就真的足够，但还不止。一条小鱼游到大鱼旁边，问到，""我正在试图寻找他们所谓的""海洋""。""海洋"" 大鱼说，""你正在海洋中啊。"" 小鱼说，""这个？这个是水，我要的是海洋！""想起刚刚看过的《目光》里陶勇提到的积极心理学的一部分。我当时学的时候好像没有这么理解的这么明白。我们大多数幸福感很低是我们总是认为幸福是每一天都要快乐幸福，没有达到就不是很幸福。其实不是如此。这感觉就是为目标而活，为目标达到而感到幸福，而在还没达到的路程中我们是一直感到沮丧痛苦的，犹如溺水的感觉。但这是我们自己强加给自己的东西。静一静换个角度想，我认为会豁然开朗。目标与价值同在而向前，把为目标而努力的每一刻都赋予快乐因为它使我们更接近目标，而且提前感受目标的存在，才会更live every minute of it，会更积极一些的吧。试想一下确实是这样，设定了一个目标，为了达到它付出了异于常人的努力，疲惫失望痛苦沮丧是常态，头悬梁锥刺股感动众人，然后直到达到目标的那一刻才感受到幸福快乐成就感，可结束之后呢，不过就是这个目标被我们从人生列表中划去了而已。接下来就是继续为下一个目标而继续痛苦，反复循环。倘若没找到下一个目标，就会感到迷茫空虚。还记得2018年年初开始准备考研时，那时9个月我的手机里拍了无数张花花草草，风景，晚霞，朝阳和背影。找寻自己，不一定要找回到那时的自己，那到底找什么呢，慢慢来吧。"
心灵奇旅 Soul,2020,8.9,3878,      “我到底喜欢什么呢？”颓丧地思考了这个问题好几个月，然后这部电影在我需要的时候出现了。       和大部分热血片不同的是，这部片不是讲什么救世英雄、非凡人生等，它告诉我们：享受生活本身带来的愉悦。       味蕾得到满足，背完了目标单词，刷到了喜欢的影片，看到了感兴趣的书，好多时候我也能感觉自己是明显快乐的，为什么要去思索这种问题本身不是问题的问题呢？！我就是没有找到生活中“spark”，享受星星点点的喜悦，好好活着本身就是一件很美好的事啊！       这个问题终于解决了！开心子！！！      喜欢什么就去做吧，一个人也没关系啊，这样就能早点遇到这部影片了嘛！  
心灵奇旅 Soul,2020,8.9,3878, 关于“失败者”的故事第一次对spark这个词有特别的感情，应该是张国荣的那首歌《我》，我就是我，要做最不一样的烟火，这句歌词能让我感觉自己与众不同。然后就是高考完，无聊的我打开了一部叫《火花》的电视剧，昏昏欲睡地撑到了第四集，男主的邻居是一个街边卖唱的小哥，男主每天回家前会假装投两枚硬币给他，然后卖唱小哥会充满歉意地把钱还给男主然后说每次都麻烦你了，在第四集结尾，卖唱小哥还是迫于种种压力打算离开，在离开前他应男主要求最后唱了一首天上的星星很美丽，吹起口哨散个步 靠我肩上吧朋友，虽然发送很多事，天上还有美丽的星星。听完失魂落魄的男主冲去看了他的师傅的表演，看师傅在台上的忘我以及台下观众的欢乐，再次走在街上的男主看见了一簇火花绽放。看完《火花》的第四集，我就把自己的名字改为spark，因为这个词对我来说有了无与伦比的含义。豆瓣有一个小组名叫我今天遇到个crush，crush，特指情感上的那一瞬的心动，我认为大部分人的爱情，都是为了持续那crush而不断的交往，人生又何尝不是，我们的一生注定大部分时间是平庸的，为了生活而苟且的，spark的存在让我们感受生活的美好，有了继续活下去的动力。《火花》的故事是反高潮的，主角最后并没有获得成功，同样喜欢反高潮的还有科恩兄弟。也许很多人都听过那首《Five Hundred Miles》，却没有看过产出它的电影《醉乡民谣》，同样的失败者的故事，坚持原创民谣的主角在故乡受挫后只身去往芝加哥试音，经理听完他的歌，只说，唱的不错，不过市场不吃这套，于是主角又滚回家，继续在酒吧唱那首《Hang Me，Oh Hang Me》，其实我觉得它比《Five Hundred Miles》更好，它更孤独，但是《Five Hundred Miles》更出圈，它甚至不是主角唱的，只因《Five Hundred Miles》更好听。标榜与众不同的自己，自然更喜欢与众不同的故事，所以我更偏爱失败者的故事，电影是用来造梦的，梦怎么可以平庸，于是我们看到有情人终成眷属，超人打败了反派，追梦者实现了梦想，却很少人告诉我，要是实现不了怎么办。《心灵奇旅》回答了这个答案。主角Joe在后半段实现了自己的梦想，加入知名音乐人的乐队，成功出演。可是，在演出结束后，他却有些疑惑，Joe认为他期待了这一天这么久，等他真正实现了，却没有想象中激动，音乐人告诉他一个故事，一只鱼对另一只鱼说，我一直在寻找海洋，另一只鱼说，你就在海洋里啊，鱼说，什么？！我不在海洋，我在水里。Joe回到家中，重新弹起钢琴，他回想起的不是演出后太小观众的掌声，而是他在奔赴梦想路上的事，他舒服地躺在地上吹风，他和理发师真正的聊天，他母亲为他缝补落叶的背影，甚至在酒吧门前的一片落叶。其实我也有同样的感觉，高三的时候，我十分期待一部电影叫《请以你的名字呼唤我》，从二月份开始我不停的收集关于这部电影的资料，甚至听到一首主题曲的钢琴版都兴奋不已，终于在十一月我看了这部电影，怎么说，这部电影很不错，景色优美，情绪饱满，特色是甜茶美的让人心醉，但是看完的我的心情没有特别大的起伏。对于这部电影印象最深的地方不是它的哪一部分剧情而是我和我成功安利的小伙伴在电脑前搜索《Mystery Of Love》，然后一起跟着唱的课间时光。人是需要期待的动物，所以我们总是订下个目标，然后想着实现它之后我要怎样怎样，我会怎样怎样，却忽略了我们追逐目标时的快乐。现在回想起来，我真正感到快乐的时光往往不是我拼命追逐得到的，它存在我的生活某个不经意的角落，也许是某个早上难得的懒觉，又或许是不经意打开某部电影却被震撼到。“成功”真的有那么重要吗，如果我没有获得那些世俗意义上的认可，我就不在海洋中吗，如果一个人以“成功”标榜他的梦想是否真正实现，那么我怀疑他是否真的热爱这份梦想，或者只是热爱梦想会带给他的光辉，加持。《爱乐之城》里的高司令也喜欢爵士乐，我对这部电影印象最深的地方，不是开头的完美调度的群舞也不是月光下高司令和石头姐的共舞，而是高司令和石头姐坐在酒馆里，他给石头姐讲爵士乐的美丽，它的独特之处就在于演奏者可以随心所欲地变化节奏音律，所以每一次演出都是独一无二的，我可以理解电影中的石头姐为何爱上高司令，因为他在叙述梦想的样子闪闪发光，所以，做一个“失败者”也没什么不好的，至少在追逐的过程中，总是能不断遇到spark，不是吗。
